"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","GENENAME"
"chr1",224355929,224360142,4214,"*","Promoter (<=1kb)",1,224356858,224379452,22595,1,"29097","ENST00000366858.7",0,"CNIH4"
"chr1",224430661,224437176,6516,"*","Promoter (<=1kb)",1,224434660,224588616,153957,1,"149111","ENST00000471578.5",0,"CNIH3"
"chr1",224453232,224460608,7377,"*","Intron (ENST00000471578.5/149111, intron 1 of 5)",1,224419562,224437033,17472,2,"80232","ENST00000445239.1",-16199,"WDR26"
"chr1",224497075,224501499,4425,"*","Intron (ENST00000471578.5/149111, intron 1 of 5)",1,224513688,224521221,7534,1,"149111","ENST00000496372.1",-12189,"CNIH3"
"chr1",224501642,224504880,3239,"*","Intron (ENST00000471578.5/149111, intron 1 of 5)",1,224513688,224521221,7534,1,"149111","ENST00000496372.1",-8808,"CNIH3"
"chr1",224541376,224542271,896,"*","Intron (ENST00000471578.5/149111, intron 2 of 5)",1,224529310,224681026,151717,1,"149111","ENST00000496277.5",12066,"CNIH3"
"chr1",224696993,224699022,2030,"*","Intron (ENST00000498382.5/149111, intron 3 of 5)",1,224717504,224730662,13159,2,"105373106","ENST00000431691.1",31640,NA
"chr1",224726092,224727619,1528,"*","Intron (ENST00000498382.5/149111, intron 3 of 5)",1,224717504,224730662,13159,2,"105373106","ENST00000431691.1",3043,NA
"chr1",224735036,224739893,4858,"*","3' UTR",1,224717504,224730662,13159,2,"105373106","ENST00000431691.1",-4374,NA
"chr1",224850993,224852609,1617,"*","Intron (ENST00000657178.1/105373108, intron 1 of 3)",1,224802959,224881355,78397,2,"105373108","ENST00000657178.1",28746,NA
"chr1",224878071,224880458,2388,"*","Promoter (<=1kb)",1,224802959,224881355,78397,2,"105373108","ENST00000657178.1",897,NA
"chr1",225424348,225429896,5549,"*","Promoter (<=1kb)",1,225401502,225428038,26537,2,"3930","ENST00000272163.9",0,"LBR"
"chr1",225446209,225450670,4462,"*","Exon (ENST00000654950.1/105373110, exon 2 of 2)",1,225448004,225461722,13719,2,"105373110","ENST00000821988.1",11052,NA
"chr1",225454320,225455609,1290,"*","Intron (ENST00000821976.1/105373110, intron 1 of 2)",1,225448004,225461722,13719,2,"105373110","ENST00000821988.1",6113,NA
"chr1",225472632,225476297,3666,"*","Promoter (<=1kb)",1,225447841,225473786,25946,2,"105373110","ENST00000655141.2",0,NA
"chr1",225499212,225501416,2205,"*","Promoter (<=1kb)",1,225497423,225501256,3834,2,"55740","ENST00000498108.5",0,"ENAH"
"chr1",225505291,225513048,7758,"*","Promoter (<=1kb)",1,225497634,225508583,10950,2,"55740","ENST00000483952.1",0,"ENAH"
"chr1",225513210,225522570,9361,"*","Promoter (<=1kb)",1,225495480,225515397,19918,2,"55740","ENST00000358675.6",0,"ENAH"
"chr1",225543393,225550429,7037,"*","Intron (ENST00000366843.7/55740, intron 3 of 13)",1,225519044,225567270,48227,2,"55740","ENST00000497899.6",16841,"ENAH"
"chr1",225649985,225655306,5322,"*","Promoter (<=1kb)",1,225486829,225653123,166295,2,"55740","ENST00000366843.7",0,"ENAH"
"chr1",225766740,225780427,13688,"*","Promoter (<=1kb)",1,225777813,225786969,9157,1,"6726","ENST00000619790.4",0,"SRP9"
"chr1",225809413,225820384,10972,"*","Promoter (<=1kb)",1,225810124,225845563,35440,1,"2052","ENST00000272167.10",0,"EPHX1"
"chr1",225823848,225827073,3226,"*","Promoter (<=1kb)",1,225825354,225845563,20210,1,"2052","ENST00000366837.5",0,"EPHX1"
"chr1",225838053,225864650,26598,"*","Promoter (<=1kb)",1,225840883,225846522,5640,2,"9725","ENST00000424332.1",0,"TMEM63A"
"chr1",225864788,225869923,5136,"*","Promoter (<=1kb)",1,225859663,225866211,6549,2,"9725","ENST00000474478.5",0,"TMEM63A"
"chr1",225870167,225884621,14455,"*","Promoter (<=1kb)",1,225845536,225882380,36845,2,"9725","ENST00000366835.8",0,"TMEM63A"
"chr1",225888511,225890726,2216,"*","Promoter (<=1kb)",1,225886282,225889146,2865,2,"10637","ENST00000272134.5",0,"LEFTY1"
"chr1",225909812,225913082,3271,"*","Promoter (<=1kb)",1,225887785,225911382,23598,2,"10637","ENST00000492457.1",0,"LEFTY1"
"chr1",225914110,225925387,11278,"*","Promoter (<=1kb)",1,225922080,225922142,63,2,"102466270","ENST00000618782.1",0,"PYCR2"
"chr1",225975442,225976728,1287,"*","Distal Intergenic",1,225982702,225999343,16642,2,"163859","ENST00000272091.8",22615,"SDE2"
"chr1",225997720,226001493,3774,"*","Promoter (<=1kb)",1,225982702,225999343,16642,2,"163859","ENST00000272091.8",0,"SDE2"
"chr1",226060090,226066518,6429,"*","Promoter (<=1kb)",1,226045065,226062101,17037,2,"118568813","ENST00000759722.1",0,NA
"chr1",226082355,226084238,1884,"*","Promoter (<=1kb)",1,226083478,226090293,6816,1,"105373113","ENST00000759912.1",0,NA
"chr1",226107961,226112783,4823,"*","Distal Intergenic",1,226133245,226155071,21827,1,"107985353","ENST00000440540.2",-20462,NA
"chr1",226121135,226123729,2595,"*","Exon (ENST00000760094.1/ENST00000760094.1, exon 1 of 3)",1,226133245,226155071,21827,1,"107985353","ENST00000440540.2",-9516,NA
"chr1",226184458,226187708,3251,"*","Promoter (<=1kb)",1,226186749,226197386,10638,1,"101927247","ENST00000765845.1",0,NA
"chr1",226307589,226310450,2862,"*","Promoter (<=1kb)",1,226231149,226309172,78024,2,"286826","ENST00000460719.5",0,"LIN9"
"chr1",226399125,226409148,10024,"*","Promoter (<=1kb)",1,226360691,226408093,47403,2,"142","ENST00000366794.10",0,"PARP1"
"chr1",226417979,226421279,3301,"*","Distal Intergenic",1,226360748,226408154,47407,2,"142","ENST00000676709.1",-9825,"PARP1"
"chr1",226453268,226454537,1270,"*","Distal Intergenic",1,226360748,226408154,47407,2,"142","ENST00000676709.1",-45114,"PARP1"
"chr1",226464422,226465813,1392,"*","Distal Intergenic",1,226360748,226408154,47407,2,"142","ENST00000676709.1",-56268,"PARP1"
"chr1",226599361,226609448,10088,"*","Promoter (<=1kb)",1,226600589,226602194,1606,1,"375057","ENST00000467495.1",0,"STUM"
"chr1",226625634,226628487,2854,"*","Distal Intergenic",1,226600589,226602194,1606,1,"375057","ENST00000467495.1",25045,"STUM"
"chr1",226631046,226701282,70237,"*","Promoter (<=1kb)",1,226656079,226675111,19033,2,"100506443","ENST00000412918.4",0,NA
"chr1",226701481,226715298,13818,"*","3' UTR",1,226631690,226737829,106140,2,"3707","ENST00000272117.8",22531,"ITPKB"
"chr1",226716569,226741378,24810,"*","Promoter (<=1kb)",1,226631690,226737829,106140,2,"3707","ENST00000272117.8",0,"ITPKB"
"chr1",226772060,226773423,1364,"*","Intron (ENST00000828394.1/ENST00000828394.1, intron 1 of 1)",1,226707190,226739323,32134,2,"3707","ENST00000366784.1",-32737,"ITPKB"
"chr1",226778054,226789062,11009,"*","Exon (ENST00000444247.2/ENST00000444247.2, exon 1 of 1)",1,226810747,226833906,23160,1,"124904530","ENST00000783961.1",-21685,NA
"chr1",226807769,226811485,3717,"*","Promoter (<=1kb)",1,226810747,226833906,23160,1,"124904530","ENST00000783961.1",0,NA
"chr1",226813640,226816735,3096,"*","Promoter (2-3kb)",1,226810747,226833906,23160,1,"124904530","ENST00000783961.1",2893,NA
"chr1",226819410,226828651,9242,"*","Promoter (<=1kb)",1,226827711,226833906,6196,1,"124904530","ENST00000664298.1",0,NA
"chr1",226869452,226871828,2377,"*","Promoter (<=1kb)",1,226860405,226870515,10111,2,"105373119","ENST00000834471.1",0,NA
"chr1",226937669,226947273,9605,"*","Promoter (<=1kb)",1,226940286,226987544,47259,1,"56997","ENST00000366778.5",0,"COQ8A"
"chr1",226960689,226969330,8642,"*","5' UTR",1,226974855,226977487,2633,1,"56997","ENST00000476488.1",-5525,"COQ8A"
"chr1",226971966,226991012,19047,"*","Promoter (<=1kb)",1,226974855,226977487,2633,1,"56997","ENST00000476488.1",0,"COQ8A"
"chr1",226991171,226996419,5249,"*","3' UTR",1,226983007,226987544,4538,1,"56997","ENST00000479852.1",8164,"COQ8A"
"chr1",227122934,227126824,3891,"*","Exon (ENST00000655100.1/ENST00000655100.1, exon 1 of 3)",1,227111984,227112799,816,2,"8476","ENST00000466538.1",-10135,"CDC42BPA"
"chr1",227127307,227129972,2666,"*","Exon (ENST00000366767.7/8476, exon 11 of 35)",1,227111984,227112799,816,2,"8476","ENST00000466538.1",-14508,"CDC42BPA"
"chr1",227262845,227266771,3927,"*","Exon (ENST00000420014.2/ENST00000420014.2, exon 1 of 1)",1,227199557,227254155,54599,2,"8476","ENST00000462553.2",-8690,"CDC42BPA"
"chr1",227267303,227269478,2176,"*","Intron (ENST00000366767.7/8476, intron 1 of 34)",1,227199557,227254155,54599,2,"8476","ENST00000462553.2",-13148,"CDC42BPA"
"chr1",227308147,227322838,14692,"*","Promoter (<=1kb)",1,227317728,227319632,1905,1,"124904531","ENST00000725539.1",0,NA
"chr1",227427597,227441476,13880,"*","Exon (ENST00000445817.1/107985463, exon 4 of 4)",1,227409765,227426057,16293,1,"107985463","ENST00000436377.1",17832,NA
"chr1",227540778,227543393,2616,"*","Distal Intergenic",1,227563543,227677443,113901,1,"339500","ENST00000608949.5",-20150,"ZNF678"
"chr1",227562890,227564655,1766,"*","Promoter (<=1kb)",1,227563543,227677443,113901,1,"339500","ENST00000608949.5",0,"ZNF678"
"chr1",227727343,227732078,4736,"*","Promoter (<=1kb)",1,227728200,227781821,53622,1,"116841","ENST00000681827.1",0,"SNAP47"
"chr1",227733787,227737779,3993,"*","Promoter (<=1kb)",1,227734996,227781226,46231,1,"116841","ENST00000366759.9",0,"SNAP47"
"chr1",227752221,227776964,24744,"*","Promoter (<=1kb)",1,227758606,227781826,23221,1,"116841","ENST00000681554.1",0,"SNAP47"
"chr1",227785481,227790243,4763,"*","Promoter (<=1kb)",1,227786266,227792154,5889,1,"105373289","ENST00000654998.2",0,NA
"chr1",227885823,227889772,3950,"*","Distal Intergenic",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",51911,"MIR5008"
"chr1",227894122,227897624,3503,"*","Distal Intergenic",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",44059,"MIR5008"
"chr1",227901878,227906419,4542,"*","Distal Intergenic",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",35264,"MIR5008"
"chr1",227906946,227908982,2037,"*","Distal Intergenic",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",32701,"MIR5008"
"chr1",227909971,227911691,1721,"*","Distal Intergenic",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",29992,"MIR5008"
"chr1",227912847,227915795,2949,"*","Exon (ENST00000787810.1/ENST00000787810.1, exon 3 of 3)",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",25888,"MIR5008"
"chr1",227916474,227920394,3921,"*","3' UTR",1,227941590,227941683,94,2,"100847072","ENST00000584300.1",21289,"MIR5008"
"chr1",228080247,228091376,11130,"*","Promoter (<=1kb)",1,228082708,228099212,16505,1,"375","ENST00000272102.10",0,"ARF1"
"chr1",228100573,228105691,5119,"*","Promoter (<=1kb)",1,228100726,228103441,2716,2,"79169","ENST00000469781.5",0,"C1orf35"
"chr1",228108239,228111075,2837,"*","Promoter (<=1kb)",1,228106679,228108275,1597,2,"128308","ENST00000465268.1",0,"MRPL55"
"chr1",228138589,228156212,17624,"*","Promoter (<=1kb)",1,228139962,228148840,8879,1,"2987","ENST00000366730.5",0,"GUK1"
"chr1",228156386,228168937,12552,"*","Promoter (<=1kb)",1,228163315,228165173,1859,1,"124904534","ENST00000829866.1",0,NA
"chr1",228205456,228220040,14585,"*","Promoter (<=1kb)",1,228203503,228213601,10099,2,"574407","ENST00000657820.1",0,NA
"chr1",228399553,228409013,9461,"*","Promoter (<=1kb)",1,228407029,228413228,6200,1,"124904537","ENST00000730668.1",0,NA
"chr1",228485632,228491990,6359,"*","Promoter (<=1kb)",1,228487382,228496188,8807,1,"149603","ENST00000305943.9",0,"RNF187"
"chr1",228733355,228746163,12809,"*","Promoter (<=1kb)",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",0,"RHOU"
"chr1",228746500,228748741,2242,"*","3' UTR",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",11021,"RHOU"
"chr1",228761471,228764114,2644,"*","Distal Intergenic",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",25992,"RHOU"
"chr1",228780379,228782423,2045,"*","Exon (ENST00000840982.1/ENST00000840982.1, exon 1 of 3)",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",44900,"RHOU"
"chr1",228810012,228812524,2513,"*","Exon (ENST00000848621.1/ENST00000848621.1, exon 1 of 4)",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",74533,"RHOU"
"chr1",228829550,228831717,2168,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",94071,"RHOU"
"chr1",228832006,228843234,11229,"*","Exon (ENST00000849212.1/ENST00000849212.1, exon 1 of 2)",1,228735479,228746664,11186,1,"58480","ENST00000366691.4",96527,"RHOU"
"chr1",228843411,228844672,1262,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",104035,NA
"chr1",228847815,228852732,4918,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",95975,NA
"chr1",228859324,228862617,3294,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",86090,NA
"chr1",228862820,228865067,2248,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",83640,NA
"chr1",228865322,228877390,12069,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",71317,NA
"chr1",228898510,228906182,7673,"*","Intron (ENST00000848621.1/ENST00000848621.1, intron 1 of 3)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",42525,NA
"chr1",228911088,228913050,1963,"*","Exon (ENST00000848621.1/ENST00000848621.1, exon 2 of 4)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",35657,NA
"chr1",228935832,228942062,6231,"*","Intron (ENST00000848808.1/124904539, intron 2 of 2)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",6645,NA
"chr1",228943543,228945823,2281,"*","Promoter (2-3kb)",1,228929934,228948707,18774,2,"124904539","ENST00000848809.1",2884,NA
"chr1",228953228,228956343,3116,"*","Distal Intergenic",1,228857950,228949680,91731,2,"124904539","ENST00000848808.1",-3548,NA
"chr1",228968683,228970182,1500,"*","Distal Intergenic",1,228857950,228949680,91731,2,"124904539","ENST00000848808.1",-19003,NA
"chr1",228984713,228994300,9588,"*","Distal Intergenic",1,228857950,228949680,91731,2,"124904539","ENST00000848808.1",-35033,NA
"chr1",228995247,228996886,1640,"*","Distal Intergenic",1,228857950,228949680,91731,2,"124904539","ENST00000848808.1",-45567,NA
"chr1",228997480,229006940,9461,"*","Distal Intergenic",1,228857950,228949680,91731,2,"124904539","ENST00000848808.1",-47800,NA
"chr1",229021347,229026486,5140,"*","Exon (ENST00000632635.1/ENST00000632635.1, exon 4 of 4)",1,229089200,229094895,5696,2,"105373158","ENST00000658958.1",68409,NA
"chr1",229057621,229061317,3697,"*","Intron (ENST00000718074.1/105373158, intron 2 of 3)",1,229089200,229094895,5696,2,"105373158","ENST00000658958.1",33578,NA
"chr1",229061703,229063790,2088,"*","Intron (ENST00000718074.1/105373158, intron 2 of 3)",1,229089200,229094895,5696,2,"105373158","ENST00000658958.1",31105,NA
"chr1",229074508,229077542,3035,"*","Intron (ENST00000718074.1/105373158, intron 2 of 3)",1,229089200,229094895,5696,2,"105373158","ENST00000658958.1",17353,NA
"chr1",229089702,229095435,5734,"*","Promoter (<=1kb)",1,229089200,229094895,5696,2,"105373158","ENST00000658958.1",0,NA
"chr1",229122983,229125151,2169,"*","Exon (ENST00000718074.1/105373158, exon 2 of 4)",1,229092312,229102951,10640,2,"105373158","ENST00000716796.1",-20032,NA
"chr1",229125292,229134409,9118,"*","Intron (ENST00000718074.1/105373158, intron 1 of 3)",1,229092312,229102951,10640,2,"105373158","ENST00000716796.1",-22341,NA
"chr1",229147404,229150079,2676,"*","Intron (ENST00000718074.1/105373158, intron 1 of 3)",1,229024326,229176881,152556,2,"105373158","ENST00000718074.1",26802,NA
"chr1",229154148,229157422,3275,"*","Intron (ENST00000718074.1/105373158, intron 1 of 3)",1,229024326,229176881,152556,2,"105373158","ENST00000718074.1",19459,NA
"chr1",229220560,229233247,12688,"*","Exon (ENST00000716798.1/ENST00000716798.1, exon 1 of 4)",1,229092819,229205428,112610,2,"105373158","ENST00000666388.1",-15132,NA
"chr1",229233472,229236774,3303,"*","Intron (ENST00000716801.1/ENST00000716801.1, intron 1 of 3)",1,229249636,229251810,2175,1,"677790","ENST00000323223.2",-12862,NA
"chr1",229237007,229242252,5246,"*","Exon (ENST00000651412.1/ENST00000651412.1, exon 2 of 4)",1,229249636,229251810,2175,1,"677790","ENST00000323223.2",-7384,NA
"chr1",229246787,229253894,7108,"*","Promoter (<=1kb)",1,229253312,229258280,4969,1,"124904540","ENST00000821635.1",0,NA
"chr1",229254371,229260077,5707,"*","Promoter (1-2kb)",1,229253312,229258280,4969,1,"124904540","ENST00000821635.1",1059,NA
"chr1",229269606,229275668,6063,"*","Promoter (<=1kb)",1,229256892,229271145,14254,2,"105373159","ENST00000654028.1",0,NA
"chr1",229277324,229279496,2173,"*","Intron (ENST00000618010.4/5867, intron 1 of 5)",1,229263943,229271242,7300,2,"105373159","ENST00000660017.1",-6082,NA
"chr1",229286806,229288601,1796,"*","Promoter (<=1kb)",1,229286485,229289199,2715,1,"5867","ENST00000489342.1",321,"RAB4A"
"chr1",229298760,229301692,2933,"*","Exon (ENST00000618010.4/5867, exon 4 of 6)",1,229286485,229289199,2715,1,"5867","ENST00000489342.1",12275,"RAB4A"
"chr1",229336049,229344563,8515,"*","Promoter (<=1kb)",1,229321011,229342517,21507,2,"126731","ENST00000366687.5",0,"CCSAP"
"chr1",229405699,229413407,7709,"*","Promoter (<=1kb)",1,229407160,229411625,4466,1,"124904541","ENST00000693297.2",0,NA
"chr1",229476508,229484775,8268,"*","Exon (ENST00000261396.6/55746, exon 12 of 26)",1,229508080,229514383,6304,1,"101927478","ENST00000849110.1",-23305,NA
"chr1",229504916,229511549,6634,"*","Promoter (<=1kb)",1,229508080,229514383,6304,1,"101927478","ENST00000849110.1",0,NA
"chr1",229512258,229515385,3128,"*","Exon (ENST00000849110.1/101927478, exon 2 of 2)",1,229517797,229519103,1307,2,"23456","ENST00000498158.1",3718,"ABCB10"
"chr1",229548992,229555859,6868,"*","Promoter (2-3kb)",1,229516582,229558707,42126,2,"23456","ENST00000344517.5",2848,"ABCB10"
"chr1",229556006,229560058,4053,"*","Promoter (<=1kb)",1,229516582,229558707,42126,2,"23456","ENST00000344517.5",0,"ABCB10"
"chr1",229578546,229580645,2100,"*","Distal Intergenic",1,229516582,229558707,42126,2,"23456","ENST00000344517.5",-19839,"ABCB10"
"chr1",229624487,229626998,2512,"*","Promoter (<=1kb)",1,229593134,229626122,32989,2,"27097","ENST00000258281.7",0,"TAF5L"
"chr1",229660785,229668466,7682,"*","Distal Intergenic",1,229650847,229659126,8280,1,"9816","ENST00000434387.1",9938,"URB2"
"chr1",229692898,229695353,2456,"*","Distal Intergenic",1,229650847,229659126,8280,1,"9816","ENST00000434387.1",42051,"URB2"
"chr1",229855408,229864905,9498,"*","Intron (ENST00000650825.1/105373162, intron 3 of 8)",1,229835297,229836395,1099,2,"105373162","ENST00000807773.1",-19013,NA
"chr1",230065790,230070357,4568,"*","Promoter (<=1kb)",1,230067238,230282122,214885,1,"2590","ENST00000366672.5",0,"GALNT2"
"chr1",230071471,230076345,4875,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230067259,230092033,24775,1,"2590","ENST00000488903.1",4212,"GALNT2"
"chr1",230101852,230107518,5667,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",-5144,"GALNT2"
"chr1",230109756,230114541,4786,"*","Promoter (<=1kb)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",0,"GALNT2"
"chr1",230141136,230151818,10683,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",28474,"GALNT2"
"chr1",230152061,230156346,4286,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",39399,"GALNT2"
"chr1",230157187,230160662,3476,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",44525,"GALNT2"
"chr1",230165680,230168667,2988,"*","Intron (ENST00000494106.1/2590, intron 1 of 6)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",53018,"GALNT2"
"chr1",230168840,230178502,9663,"*","Exon (ENST00000494106.1/2590, exon 2 of 7)",1,230112662,230114032,1371,1,"2590","ENST00000830731.1",56178,"GALNT2"
"chr1",230188655,230192668,4014,"*","Intron (ENST00000494106.1/2590, intron 2 of 6)",1,230255358,230282120,26763,1,"2590","ENST00000485438.1",-62690,"GALNT2"
"chr1",230192986,230196230,3245,"*","Intron (ENST00000494106.1/2590, intron 2 of 6)",1,230255358,230282120,26763,1,"2590","ENST00000485438.1",-59128,"GALNT2"
"chr1",230229324,230238567,9244,"*","Exon (ENST00000494106.1/2590, exon 4 of 7)",1,230255358,230282120,26763,1,"2590","ENST00000485438.1",-16791,"GALNT2"
"chr1",230242582,230252222,9641,"*","Exon (ENST00000494106.1/2590, exon 7 of 7)",1,230255358,230282120,26763,1,"2590","ENST00000485438.1",-3136,"GALNT2"
"chr1",230266552,230270660,4109,"*","Promoter (1-2kb)",1,230258915,230272092,13178,2,"124904542","ENST00000830540.1",1432,NA
"chr1",230307870,230315744,7875,"*","3' UTR",1,230323542,230336295,12754,2,"79605","ENST00000530424.1",20551,"PGBD5"
"chr1",230316163,230320016,3854,"*","3' UTR",1,230323542,230336295,12754,2,"79605","ENST00000530424.1",16279,"PGBD5"
"chr1",230326987,230330330,3344,"*","Intron (ENST00000391860.7/79605, intron 5 of 6)",1,230323542,230336295,12754,2,"79605","ENST00000530424.1",5965,"PGBD5"
"chr1",230331739,230335109,3371,"*","Promoter (1-2kb)",1,230323542,230336295,12754,2,"79605","ENST00000530424.1",1186,"PGBD5"
"chr1",230335835,230339951,4117,"*","Promoter (<=1kb)",1,230323542,230336295,12754,2,"79605","ENST00000530424.1",0,"PGBD5"
"chr1",230340250,230406143,65894,"*","Promoter (<=1kb)",1,230398238,230400096,1859,2,"124904543","ENST00000815411.1",0,NA
"chr1",230410775,230428580,17806,"*","Promoter (<=1kb)",1,230426498,230641807,215310,1,"105373164","ENST00000689608.2",0,NA
"chr1",230428716,230430993,2278,"*","Promoter (2-3kb)",1,230426642,230641804,215163,1,"105373164","ENST00000812148.1",2074,NA
"chr1",230506797,230510510,3714,"*","Exon (ENST00000812319.1/105373165, exon 4 of 5)",1,230498642,230641806,143165,1,"105373164","ENST00000812151.1",8155,NA
"chr1",230572226,230573125,900,"*","Promoter (<=1kb)",1,230549808,230573902,24095,2,"105373165","ENST00000812327.1",777,NA
"chr1",230637418,230644080,6663,"*","Promoter (<=1kb)",1,230638459,230640384,1926,2,"124904545","ENST00000812489.1",0,NA
"chr1",230669663,230671798,2136,"*","3' UTR",1,230638459,230676400,37942,2,"107985358","ENST00000812487.1",4602,NA
"chr1",230677473,230685471,7999,"*","Promoter (<=1kb)",1,230684323,230688528,4206,1,"22796","ENST00000482012.1",0,"COG2"
"chr1",230693107,230698342,5236,"*","3' UTR",1,230689961,230691819,1859,1,"22796","ENST00000478710.1",3146,"COG2"
"chr1",230708750,230715726,6977,"*","Promoter (<=1kb)",1,230690776,230714566,23791,2,"183","ENST00000680783.1",0,"AGT"
"chr1",230742299,230745356,3058,"*","Promoter (<=1kb)",1,230702523,230745576,43054,2,"183","ENST00000681269.1",220,"AGT"
"chr1",230746829,230756820,9992,"*","Promoter (<=1kb)",1,230747384,230801772,54389,1,"10753","ENST00000366666.6",0,"CAPN9"
"chr1",230770268,230783193,12926,"*","Exon (ENST00000366666.6/10753, exon 5 of 18)",1,230791877,230801762,9886,1,"10753","ENST00000480004.1",-8684,"CAPN9"
"chr1",230792493,230796288,3796,"*","Promoter (<=1kb)",1,230776081,230795153,19073,2,"107985359","ENST00000452640.1",0,NA
"chr1",230796431,230811419,14989,"*","Promoter (<=1kb)",1,230801381,230807108,5728,2,"124904546","ENST00000717080.1",0,NA
"chr1",230814358,230845644,31287,"*","Promoter (<=1kb)",1,230801004,230825063,24060,2,"124904546","ENST00000717079.1",0,NA
"chr1",230847034,230869780,22747,"*","Promoter (<=1kb)",1,230868259,230879141,10883,1,"101927604","ENST00000439341.3",0,"RP5-858B6.3"
"chr1",230895970,230898657,2688,"*","Downstream (<=300bp)",1,230878662,230890169,11508,2,"124904547","ENST00000654598.1",-5801,NA
"chr1",230902360,230904306,1947,"*","Distal Intergenic",1,230878662,230890169,11508,2,"124904547","ENST00000654598.1",-12191,NA
"chr1",230904630,230912450,7821,"*","3' UTR",1,230911377,230921506,10130,2,"79573","ENST00000471302.2",9056,"TTC13"
"chr1",230915956,230920361,4406,"*","Promoter (1-2kb)",1,230911377,230921506,10130,2,"79573","ENST00000471302.2",1145,"TTC13"
"chr1",230929614,230943133,13520,"*","Promoter (<=1kb)",1,230933816,230936637,2822,2,"79573","ENST00000519379.1",0,"TTC13"
"chr1",230969137,230973857,4721,"*","Intron (ENST00000366662.8/79573, intron 1 of 20)",1,230933783,230978796,45014,2,"79573","ENST00000522821.5",4939,"TTC13"
"chr1",230974031,230980862,6832,"*","Promoter (<=1kb)",1,230978981,230997154,18174,1,"64801","ENST00000497753.1",0,"ARV1"
"chr1",230984980,230988129,3150,"*","Intron (ENST00000497753.1/64801, intron 1 of 4)",1,230979146,230997267,18122,1,"64801","ENST00000435927.5",5834,"ARV1"
"chr1",230991121,230993450,2330,"*","Promoter (2-3kb)",1,230995760,231000595,4836,1,"64801","ENST00000459891.1",-2310,"ARV1"
"chr1",231038967,231043160,4194,"*","Promoter (<=1kb)",1,231018958,231040254,21297,2,"375061","ENST00000366654.5",0,"FAM89A"
"chr1",231124260,231125816,1557,"*","Distal Intergenic",1,231162058,231221565,59508,1,"440730","ENST00000366653.6",-36242,"TRIM67"
"chr1",231160821,231163422,2602,"*","Promoter (<=1kb)",1,231162058,231221565,59508,1,"440730","ENST00000366653.6",0,"TRIM67"
"chr1",231184428,231189490,5063,"*","Promoter (<=1kb)",1,231184098,231187627,3530,2,"149373","ENST00000425559.1",0,NA
"chr1",231214008,231217531,3524,"*","3' UTR",1,231224315,231225922,1608,2,"128061","ENST00000462669.1",8391,"C1orf131"
"chr1",231240105,231242639,2535,"*","Promoter (<=1kb)",1,231223763,231241170,17408,2,"128061","ENST00000318906.6",0,"C1orf131"
"chr1",231335861,231339789,3929,"*","Promoter (<=1kb)",1,231332753,231337852,5100,2,"149371","ENST00000366645.1",0,"EXOC8"
"chr1",231407218,231410851,3634,"*","Intron (ENST00000667629.1/54583, intron 1 of 3)",1,231366355,231420343,53989,2,"54583","ENST00000476717.2",9492,"EGLN1"
