"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","GENENAME"
"chr13",98910235,98925353,15119,"*","Exon (ENST00000682017.1/23348, exon 5 of 53)",13,98888135,98888685,551,2,"23348","ENST00000473165.1",-21550,"DOCK9"
"chr13",98929223,98933168,3946,"*","Exon (ENST00000682017.1/23348, exon 3 of 53)",13,98888135,98888685,551,2,"23348","ENST00000473165.1",-40538,"DOCK9"
"chr13",98937509,98947892,10384,"*","Intron (ENST00000682017.1/23348, intron 2 of 52)",13,98793487,98977990,184504,2,"23348","ENST00000376460.5",30098,"DOCK9"
"chr13",98957473,98982370,24898,"*","Promoter (<=1kb)",13,98793429,98978064,184636,2,"23348","ENST00000682017.1",0,"DOCK9"
"chr13",98999976,99003460,3485,"*","Intron (ENST00000703210.1/23348, intron 1 of 54)",13,98793429,99015740,222312,2,"23348","ENST00000703210.1",12280,"DOCK9"
"chr13",99011883,99017973,6091,"*","Promoter (<=1kb)",13,98793429,99015740,222312,2,"23348","ENST00000703210.1",0,"DOCK9"
"chr13",99083539,99090475,6937,"*","Promoter (<=1kb)",13,99087819,99088625,807,1,"100861541","ENST00000562781.1",0,NA
"chr13",99198318,99202891,4574,"*","Promoter (<=1kb)",13,99181223,99200763,19541,2,"100289373","ENST00000671580.2",0,"UBAC2-AS1"
"chr13",99495754,99502657,6904,"*","Promoter (<=1kb)",13,99479448,99496750,17303,2,"102725509","ENST00000745985.1",0,NA
"chr13",99655277,99659562,4286,"*","Intron (ENST00000376355.7/171425, intron 1 of 7)",13,99643059,99643149,91,1,"100422861","ENST00000583390.1",12218,"MIR4306"
"chr13",100087676,100091304,3629,"*","Promoter (<=1kb)",13,100053738,100088946,35209,2,"105370333","ENST00000788020.1",0,"RP11-12G12.7"
"chr13",100510341,100516009,5669,"*","Promoter (<=1kb)",13,100515427,100530432,15006,1,"5095","ENST00000428969.1",0,"PCCA"
"chr13",100547529,100552863,5335,"*","Intron (ENST00000683975.1/87769, intron 2 of 2)",13,100530164,100533802,3639,2,"87769","ENST00000455100.2",-13727,"GGACT"
"chr13",100625821,100639817,13997,"*","Promoter (<=1kb)",13,100624910,100638808,13899,2,"84899","ENST00000489713.5",0,"TMTC4"
"chr13",100641790,100676482,34693,"*","Promoter (<=1kb)",13,100603625,100674795,71171,2,"84899","ENST00000342624.10",0,"TMTC4"
"chr13",101282029,101290634,8606,"*","3' UTR",13,101292069,101332002,39934,2,"259232","ENST00000675075.1",41368,"NALCN"
"chr13",101407300,101410867,3568,"*","Intron (ENST00000251127.11/259232, intron 1 of 43)",13,101113634,101416368,302735,2,"259232","ENST00000675802.1",5501,"NALCN"
"chr13",101411254,101426839,15586,"*","Promoter (<=1kb)",13,101053776,101416508,362733,2,"259232","ENST00000251127.11",0,"NALCN"
"chr13",101915211,101918874,3664,"*","Promoter (<=1kb)",13,101710804,101916945,206142,2,"2259","ENST00000376143.5",0,"FGF14"
"chr13",102010202,102013523,3322,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102045934,102046004,71,2,"100616239","ENST00000577547.1",32481,"MIR4705"
"chr13",102195613,102197509,1897,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102045934,102046004,71,2,"100616239","ENST00000577547.1",-149609,"MIR4705"
"chr13",102210551,102218769,8219,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",148630,"FGF14-IT1"
"chr13",102235722,102243160,7439,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",124239,"FGF14-IT1"
"chr13",102254354,102262894,8541,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",104505,"FGF14-IT1"
"chr13",102288612,102294203,5592,"*","Exon (ENST00000607251.5/283480, exon 4 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",73196,"FGF14-IT1"
"chr13",102294545,102300045,5501,"*","Exon (ENST00000623311.1/ENST00000623311.1, exon 1 of 1)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",67354,"FGF14-IT1"
"chr13",102307571,102314818,7248,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",52581,"FGF14-IT1"
"chr13",102315121,102321334,6214,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",46065,"FGF14-IT1"
"chr13",102331347,102338456,7110,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",28943,"FGF14-IT1"
"chr13",102339367,102346211,6845,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",21188,"FGF14-IT1"
"chr13",102346622,102352354,5733,"*","Intron (ENST00000376131.9/2259, intron 1 of 4)",13,102292687,102367399,74713,2,"283480","ENST00000437115.2",15045,"FGF14-IT1"
"chr13",102389278,102403323,14046,"*","Promoter (<=1kb)",13,101710804,102402048,691245,2,"2259","ENST00000376131.9",0,"FGF14"
"chr13",102591093,102601686,10594,"*","Promoter (<=1kb)",13,102580408,102596790,16383,2,"107984588","ENST00000816787.1",0,NA
"chr13",102644570,102653893,9324,"*","Promoter (<=1kb)",13,102648993,102676363,27371,1,"7174","ENST00000651921.1",0,"TPP2"
"chr13",102718250,102725429,7180,"*","Distal Intergenic",13,102731719,102766653,34935,1,"105370337","ENST00000771848.1",-6290,NA
"chr13",102771858,102775745,3888,"*","Promoter (<=1kb)",13,102765888,102773786,7899,2,"93081","ENST00000376032.9",0,"TEX30"
"chr13",102797517,102804597,7081,"*","Promoter (<=1kb)",13,102799110,102875994,76885,1,"100533467","ENST00000639435.1",0,NA
"chr13",102842939,102848220,5282,"*","Promoter (<=1kb)",13,102845831,102875982,30152,1,"2073","ENST00000651002.1",0,"ERCC5"
"chr13",106484513,106510177,25665,"*","Promoter (<=1kb)",13,106484592,106489912,5321,1,"124903247","ENST00000793743.1",0,NA
"chr13",106510321,106527182,16862,"*","Promoter (<=1kb)",13,106489810,106516447,26638,2,"1948","ENST00000643990.1",0,"EFNB2"
"chr13",106527377,106538654,11278,"*","Promoter (<=1kb)",13,106489745,106535662,45918,2,"1948","ENST00000646441.1",0,"EFNB2"
"chr13",106561428,106569038,7611,"*","Promoter (<=1kb)",13,106568240,106671906,103667,1,"100874173","ENST00000715699.1",0,"LINC00443"
"chr13",107208919,107211661,2743,"*","Exon (ENST00000375915.4/728215, exon 2 of 3)",13,107320895,107320963,69,2,"109616978","ENST00000364977.1",109302,NA
"chr13",107231984,107235149,3166,"*","Intron (ENST00000375915.4/728215, intron 1 of 2)",13,107320895,107320963,69,2,"109616978","ENST00000364977.1",85814,NA
"chr13",108213706,108222112,8407,"*","Promoter (<=1kb)",13,108207439,108215535,8097,2,"3981","ENST00000611712.4",0,"LIG4"
"chr13",109155243,109158128,2886,"*","Intron (ENST00000356711.7/23026, intron 32 of 34)",13,109139557,109140998,1442,2,"124903208","ENST00000819406.1",-14245,NA
"chr13",109242610,109245090,2481,"*","Exon (ENST00000798329.1/ENST00000798329.1, exon 1 of 2)",13,109265416,109271081,5666,1,"127379752","ENST00000798449.1",-20326,NA
"chr13",109758870,109765413,6544,"*","Intron (ENST00000375856.5/8660, intron 1 of 1)",13,109785652,109788218,2567,1,"124903211","ENST00000772577.1",-20239,NA
"chr13",109774775,109789636,14862,"*","Promoter (<=1kb)",13,109785831,109808252,22422,1,"105370360","ENST00000615635.1",0,NA
"chr13",110092698,110096966,4269,"*","Exon (ENST00000732757.1/ENST00000732757.1, exon 1 of 2)",13,110036292,110129136,92845,2,"101927646","ENST00000670698.1",32170,NA
"chr13",110106791,110110411,3621,"*","Intron (ENST00000670698.1/101927646, intron 1 of 1)",13,110036292,110129136,92845,2,"101927646","ENST00000670698.1",18725,NA
"chr13",110124730,110127250,2521,"*","Promoter (1-2kb)",13,110036292,110129136,92845,2,"101927646","ENST00000670698.1",1886,NA
"chr13",110136083,110139158,3076,"*","Promoter (<=1kb)",13,110131901,110137153,5253,2,"101927712","ENST00000671547.2",0,NA
"chr13",110395913,110399754,3842,"*","Intron (ENST00000400163.8/1284, intron 4 of 47)",13,110430051,110431007,957,1,"1284","ENST00000462309.2",-30297,"COL4A2"
"chr13",110411023,110414458,3436,"*","Intron (ENST00000400163.8/1284, intron 4 of 47)",13,110430051,110431007,957,1,"1284","ENST00000462309.2",-15593,"COL4A2"
"chr13",110644477,110649890,5414,"*","Promoter (<=1kb)",13,110641412,110645633,4222,2,"79587","ENST00000541239.5",0,"CARS2"
"chr13",110704392,110709322,4931,"*","Promoter (<=1kb)",13,110641417,110706116,64700,2,"79587","ENST00000257347.9",0,"CARS2"
"chr13",110710754,110716565,5812,"*","Promoter (<=1kb)",13,110712736,110720175,7440,1,"3621","ENST00000338450.7",0,"ING1"
"chr13",110911082,110919372,8291,"*","Promoter (<=1kb)",13,110878540,110915069,36530,2,"55608","ENST00000267339.6",0,"ANKRD10"
"chr13",111119005,111123514,4510,"*","Exon (ENST00000423329.1/ENST00000423329.1, exon 1 of 2)",13,111096369,111115805,19437,2,"100874238","ENST00000717699.1",-3200,"ARHGEF7-AS2"
"chr13",111152389,111155715,3327,"*","Promoter (<=1kb)",13,111148196,111153171,4976,2,"101060553","ENST00000650324.1",0,NA
"chr13",111174485,111180806,6322,"*","Intron (ENST00000317133.9/8874, intron 2 of 18)",13,111184938,111217865,32928,1,"8874","ENST00000467053.5",-4132,"ARHGEF7"
"chr13",111183121,111189835,6715,"*","Promoter (<=1kb)",13,111184938,111217865,32928,1,"8874","ENST00000467053.5",0,"ARHGEF7"
"chr13",111203362,111206684,3323,"*","Promoter (<=1kb)",13,111205289,111295192,89904,1,"8874","ENST00000375723.5",0,"ARHGEF7"
"chr13",111206948,111216449,9502,"*","Promoter (1-2kb)",13,111205289,111295192,89904,1,"8874","ENST00000375723.5",1659,"ARHGEF7"
"chr13",111216612,111220924,4313,"*","5' UTR",13,111205289,111295192,89904,1,"8874","ENST00000375723.5",11323,"ARHGEF7"
"chr13",111221703,111233359,11657,"*","Exon (ENST00000317133.9/8874, exon 6 of 19)",13,111241145,111276031,34887,1,"8874","ENST00000483189.1",-7786,"ARHGEF7"
"chr13",111237656,111244942,7287,"*","Promoter (<=1kb)",13,111241145,111276031,34887,1,"8874","ENST00000483189.1",0,"ARHGEF7"
"chr13",111262194,111268316,6123,"*","3' UTR",13,111275651,111281109,5459,1,"8874","ENST00000544132.2",-7335,"ARHGEF7"
"chr13",111268464,111274358,5895,"*","Promoter (1-2kb)",13,111275651,111281109,5459,1,"8874","ENST00000544132.2",-1293,"ARHGEF7"
"chr13",111277630,111285077,7448,"*","Promoter (<=1kb)",13,111282828,111286236,3409,1,"8874","ENST00000491688.1",0,"ARHGEF7"
"chr13",111448170,111452842,4673,"*","Distal Intergenic",13,111320642,111344248,23607,1,"121793","ENST00000283547.2",127528,"TEX29"
"chr13",111657045,111659685,2641,"*","Exon (ENST00000830394.1/ENST00000830394.1, exon 2 of 2)",13,111669617,111672610,2994,1,"102724489","ENST00000830133.1",-9932,NA
"chr13",111892330,111895232,2903,"*","Promoter (<=1kb)",13,111893090,111901226,8137,1,"101928616","ENST00000655071.2",0,NA
"chr13",111899664,111901523,1860,"*","Promoter (<=1kb)",13,111899985,111901176,1192,1,"101928616","ENST00000440860.1",0,NA
"chr13",111966605,111970696,4092,"*","Distal Intergenic",13,112013965,112015283,1319,2,"105378193","ENST00000788282.1",44587,NA
"chr13",111971537,111975101,3565,"*","Exon (ENST00000833640.1/ENST00000833640.1, exon 1 of 1)",13,112013965,112015283,1319,2,"105378193","ENST00000788282.1",40182,NA
"chr13",112069037,112073317,4281,"*","Promoter (<=1kb)",13,112072217,112108015,35799,1,"100505996","ENST00000732625.1",0,"LINC00403"
"chr13",112077996,112079756,1761,"*","Promoter (<=1kb)",13,112080005,112099924,19920,1,"100505996","ENST00000671024.1",-249,"LINC00403"
"chr13",112687333,112695006,7674,"*","Promoter (<=1kb)",13,112687726,112689784,2059,2,"102725228","ENST00000816085.1",0,NA
"chr13",112723323,112728942,5620,"*","Intron (ENST00000375645.8/23250, intron 1 of 29)",13,112703287,112810699,107413,1,"23250","ENST00000466946.5",20036,"ATP11A"
"chr13",112737202,112749665,12464,"*","Exon (ENST00000446442.1/100874205, exon 2 of 2)",13,112745449,112754693,9245,2,"100874205","ENST00000446442.1",5028,"ATP11A-AS1"
"chr13",112756054,112766793,10740,"*","Promoter (1-2kb)",13,112745449,112754693,9245,2,"100874205","ENST00000446442.1",-1361,"ATP11A-AS1"
"chr13",112942220,112944676,2457,"*","Intron (ENST00000375608.7/23263, intron 2 of 29)",13,112910268,112929821,19554,2,"124903214","ENST00000740752.1",-12399,NA
"chr13",112957999,112960653,2655,"*","3' UTR",13,112968500,113099739,131240,1,"23263","ENST00000397030.5",-7847,"MCF2L"
"chr13",112968202,112971892,3691,"*","Promoter (<=1kb)",13,112968500,113099739,131240,1,"23263","ENST00000397030.5",0,"MCF2L"
"chr13",112980434,112983531,3098,"*","Promoter (1-2kb)",13,112979312,113096487,117176,1,"23263","ENST00000421756.5",1122,"MCF2L"
"chr13",112994916,113004299,9384,"*","Promoter (<=1kb)",13,113001270,113064311,63042,1,"23263","ENST00000409954.6",0,"MCF2L"
"chr13",113005945,113009996,4052,"*","Exon (ENST00000601559.1/ENST00000601559.1, exon 1 of 1)",13,113001893,113027068,25176,1,"23263","ENST00000397024.1",4052,"MCF2L"
"chr13",113022613,113024306,1694,"*","Promoter (<=1kb)",13,113024664,113034137,9474,1,"23263","ENST00000486806.1",-358,"MCF2L"
"chr13",113034479,113036207,1729,"*","Intron (ENST00000375608.7/23263, intron 4 of 29)",13,113044462,113045322,861,1,"23263","ENST00000469558.1",-8255,"MCF2L"
"chr13",113040193,113050672,10480,"*","Promoter (<=1kb)",13,113044462,113045322,861,1,"23263","ENST00000469558.1",0,"MCF2L"
"chr13",113073103,113079797,6695,"*","Promoter (<=1kb)",13,113074467,113098208,23742,1,"23263","ENST00000397017.6",0,"MCF2L"
"chr13",113080241,113085618,5378,"*","Promoter (<=1kb)",13,113084567,113086165,1599,1,"23263","ENST00000487354.1",0,"MCF2L"
"chr13",113486710,113492791,6082,"*","Promoter (<=1kb)",13,113491021,113550229,59209,1,"55002","ENST00000434316.7",0,"TMCO3"
"chr13",113544843,113548611,3769,"*","Promoter (<=1kb)",13,113545755,113549915,4161,1,"55002","ENST00000460039.5",0,"TMCO3"
"chr13",114020366,114028141,7776,"*","Exon (ENST00000334062.8/22821, exon 6 of 24)",13,114021409,114036193,14785,2,"22821","ENST00000542651.2",8052,"RASA3"
"chr13",114035087,114040184,5098,"*","Promoter (<=1kb)",13,114021409,114036193,14785,2,"22821","ENST00000542651.2",0,"RASA3"
"chr13",114054422,114063025,8604,"*","Promoter (<=1kb)",13,114055490,114058392,2903,2,"22821","ENST00000805793.1",0,"RASA3"
"chr13",114063468,114069571,6104,"*","Promoter (<=1kb)",13,114061110,114065821,4712,2,"22821","ENST00000805689.1",0,"RASA3"
"chr13",114077143,114080203,3061,"*","Promoter (<=1kb)",13,114076939,114077967,1029,2,"22821","ENST00000805151.1",0,"RASA3"
"chr13",114096123,114098971,2849,"*","Intron (ENST00000334062.8/22821, intron 1 of 23)",13,114107569,114108820,1252,2,"100874321","ENST00000454005.1",9849,NA
"chr13",114099996,114103409,3414,"*","Intron (ENST00000334062.8/22821, intron 1 of 23)",13,114107569,114108820,1252,2,"100874321","ENST00000454005.1",5411,NA
"chr13",114127341,114133068,5728,"*","Promoter (<=1kb)",13,113977783,114132623,154841,2,"22821","ENST00000334062.8",0,"RASA3"
"chr13",114278340,114283323,4984,"*","Promoter (<=1kb)",13,114265096,114281546,16451,2,"105370384","ENST00000809305.1",0,NA
"chr14",20341006,20345765,4760,"*","Promoter (<=1kb)",14,20343615,20357904,14290,1,"10038","ENST00000250416.9",0,"PARP2"
"chr14",20410123,20415048,4926,"*","Promoter (<=1kb)",14,20365667,20413501,47835,2,"7011","ENST00000262715.10",0,"TEP1"
"chr14",20433922,20436912,2991,"*","Promoter (<=1kb)",14,20425852,20436166,10315,2,"123103","ENST00000636854.3",0,"KLHL33"
"chr14",20452439,20459252,6814,"*","Promoter (<=1kb)",14,20455191,20457772,2582,1,"328","ENST00000555414.5",0,"APEX1"
"chr14",20468663,20471087,2425,"*","Promoter (<=1kb)",14,20468954,20474571,5618,1,"4860","ENST00000553418.5",0,"PNP"
"chr14",20608742,20615352,6611,"*","Promoter (<=1kb)",14,20584047,20609884,25838,2,"122651","ENST00000413502.1",0,"RNASE11"
"chr14",20679937,20685669,5733,"*","Promoter (<=1kb)",14,20684177,20694186,10010,1,"283","ENST00000336811.10",0,"ANG"
"chr14",20795986,20809078,13093,"*","Promoter (<=1kb)",14,20686608,20799981,113374,2,"107984671","ENST00000796740.1",0,NA
"chr14",20847377,20850396,3020,"*","Distal Intergenic",14,20870278,20873370,3093,2,"100507513","ENST00000556197.1",22974,NA
"chr14",21014315,21030396,16082,"*","Promoter (<=1kb)",14,20995944,21014822,18879,2,"101929718","ENST00000647921.1",0,"RP11-84C10.4"
"chr14",21030566,21045165,14600,"*","Promoter (<=1kb)",14,21030597,21036274,5678,1,"122664","ENST00000481535.5",0,"TPPP2"
"chr14",21067536,21074722,7187,"*","Promoter (<=1kb)",14,21070273,21075553,5281,1,"55701","ENST00000555038.5",0,"ARHGEF40"
"chr14",21086085,21088868,2784,"*","Promoter (<=1kb)",14,21087753,21089414,1662,1,"55701","ENST00000557498.1",0,"ARHGEF40"
"chr14",21089554,21098280,8727,"*","Promoter (<=1kb)",14,21092663,21094500,1838,2,"51222","ENST00000555270.5",0,"ZNF219"
"chr14",21098464,21100432,1969,"*","Promoter (<=1kb)",14,21090077,21098655,8579,2,"51222","ENST00000360947.8",0,"ZNF219"
"chr14",21100833,21108140,7308,"*","Promoter (<=1kb)",14,21090082,21104722,14641,2,"51222","ENST00000451119.6",0,"ZNF219"
"chr14",21266955,21271068,4114,"*","Promoter (<=1kb)",14,21209136,21269494,60359,2,"3183","ENST00000336053.10",0,"HNRNPC"
"chr14",21435064,21439156,4093,"*","Promoter (<=1kb)",14,21385194,21437245,52052,2,"57680","ENST00000430710.8",0,"CHD8"
"chr14",21454124,21457712,3589,"*","Promoter (<=1kb)",14,21456231,21465870,9640,1,"124903283","ENST00000810690.1",0,NA
"chr14",21509200,21512315,3116,"*","Promoter (<=1kb)",14,21498138,21511340,13203,2,"56339","ENST00000298717.9",0,"METTL3"
"chr14",21522398,21528467,6070,"*","Promoter (<=1kb)",14,21521080,21526346,5267,2,"6297","ENST00000537235.2",0,"SALL2"
"chr14",21535318,21537367,2050,"*","Promoter (<=1kb)",14,21521081,21537216,16136,2,"6297","ENST00000614342.1",0,"SALL2"
"chr14",21556278,21559160,2883,"*","Distal Intergenic",14,21521081,21537216,16136,2,"6297","ENST00000614342.1",-19062,"SALL2"
"chr14",22276992,22283509,6518,"*","5' UTR",14,22381494,22383169,1676,2,"105370401","ENST00000545498.5",99660,NA
"chr14",22331683,22340676,8994,"*","Exon (ENST00000543361.1/ENST00000543361.1, exon 1 of 2)",14,22381494,22383169,1676,2,"105370401","ENST00000545498.5",42493,NA
"chr14",22385948,22395236,9289,"*","Promoter (2-3kb)",14,22381494,22383169,1676,2,"105370401","ENST00000545498.5",-2779,NA
"chr14",22434374,22437567,3194,"*","Promoter (1-2kb)",14,22418568,22432803,14236,2,"105370401","ENST00000692823.1",-1571,NA
"chr14",22466932,22474102,7171,"*","5' UTR",14,22380680,22482959,102280,2,"105370401","ENST00000514473.2",8857,NA
"chr14",22554477,22560215,5739,"*","Promoter (<=1kb)",14,22556640,22559037,2398,1,"105370399","ENST00000557595.1",0,NA
"chr14",22587155,22590906,3752,"*","Promoter (<=1kb)",14,22564907,22589220,24314,2,"1603","ENST00000535847.1",0,"DAD1"
"chr14",22596669,22599907,3239,"*","Promoter (<=1kb)",14,22598290,22604076,5787,1,"63874","ENST00000537243.5",0,"ABHD4"
"chr14",22834677,22839699,5023,"*","Promoter (<=1kb)",14,22836560,22841684,5125,1,"4323","ENST00000547074.1",0,"MMP14"
"chr14",22870351,22873763,3413,"*","Promoter (<=1kb)",14,22871740,22881713,9974,1,"26020","ENST00000359591.9",0,"LRP10"
"chr14",22882323,22891083,8761,"*","Promoter (<=1kb)",14,22883222,22886843,3622,1,"161253","ENST00000536884.1",0,"REM2"
"chr14",22913465,22921651,8187,"*","Promoter (<=1kb)",14,22918947,22923407,4461,1,"100505758","ENST00000424245.3",0,NA
"chr14",22926046,22932204,6159,"*","Promoter (<=1kb)",14,22929607,22956374,26768,1,"101926933","ENST00000668190.1",0,"RP11-298I3.1"
"chr14",23004881,23011913,7033,"*","Promoter (<=1kb)",14,22985894,23010143,24250,2,"60686","ENST00000299088.11",0,"C14orf93"
"chr14",23032833,23036238,3406,"*","Promoter (<=1kb)",14,23016543,23034727,18185,2,"5693","ENST00000555895.5",0,"PSMB5"
"chr14",23051586,23059318,7733,"*","Promoter (<=1kb)",14,23057690,23063277,5588,1,"105370705","ENST00000805320.1",0,NA
"chr14",23065310,23075237,9928,"*","Promoter (<=1kb)",14,23058564,23071565,13002,2,"22985","ENST00000557515.5",0,"ACIN1"
"chr14",23092372,23097289,4918,"*","Promoter (<=1kb)",14,23058564,23095136,36573,2,"22985","ENST00000605057.6",0,"ACIN1"
"chr14",23144527,23184804,40278,"*","Promoter (<=1kb)",14,23125295,23155309,30015,2,"23428","ENST00000339733.9",0,"SLC7A8"
"chr14",23282487,23288247,5761,"*","Promoter (<=1kb)",14,23272422,23286132,13711,2,"57594","ENST00000357460.7",0,"HOMEZ"
"chr14",23293235,23311409,18175,"*","Promoter (<=1kb)",14,23298790,23307922,9133,1,"100529063","ENST00000553824.5",0,"BCL2L2-PABPN1"
"chr14",23319251,23324964,5714,"*","Promoter (<=1kb)",14,23321457,23326163,4707,1,"8106","ENST00000216727.9",0,"PABPN1"
"chr14",23350290,23355466,5177,"*","Promoter (<=1kb)",14,23346314,23352860,6547,2,"51310","ENST00000397260.7",0,"SLC22A17"
"chr14",23356142,23369748,13607,"*","Promoter (<=1kb)",14,23356403,23365633,9231,2,"10278","ENST00000429593.6",0,"EFS"
"chr14",23370190,23383124,12935,"*","Promoter (<=1kb)",14,23376773,23379669,2897,1,"116173","ENST00000649278.1",0,"CMTM5"
"chr14",23427993,23440394,12402,"*","Promoter (<=1kb)",14,23412740,23435660,22921,2,"4625","ENST00000355349.4",0,"MYH7"
"chr14",23467860,23470501,2642,"*","Promoter (<=1kb)",14,23469679,23478194,8516,1,"25983","ENST00000703256.1",0,"NGDN"
"chr14",23481373,23487893,6521,"*","Exon (ENST00000750879.1/ENST00000750879.1, exon 1 of 1)",14,23476166,23478178,2013,1,"25983","ENST00000556580.4",5207,"NGDN"
"chr14",23509358,23536418,27061,"*","Promoter (<=1kb)",14,23511760,23559160,47401,1,"79178","ENST00000556354.5",0,"THTPA"
"chr14",23536587,23553344,16758,"*","Promoter (<=1kb)",14,23520857,23551765,30909,2,"85446","ENST00000419474.5",0,"ZFHX2"
"chr14",23553524,23580846,27323,"*","Promoter (<=1kb)",14,23561097,23568073,6977,1,"102724814","ENST00000555968.1",0,"RP11-66N24.3"
"chr14",23951406,23955265,3860,"*","Promoter (<=1kb)",14,23953734,23969274,15541,1,"10901","ENST00000558263.5",0,"DHRS4"
"chr14",24010046,24015190,5145,"*","Promoter (2-3kb)",14,23940352,24007478,67127,2,"55449","ENST00000830186.1",-2568,"DHRS4-AS1"
"chr14",24049834,24054347,4514,"*","Promoter (<=1kb)",14,23938762,24052509,113748,2,"55449","ENST00000656462.1",0,"DHRS4-AS1"
"chr14",24066989,24076425,9437,"*","Promoter (<=1kb)",14,24066480,24072230,5751,2,"105370412","ENST00000830203.1",0,NA
"chr14",24076584,24084344,7761,"*","Promoter (<=1kb)",14,24081000,24081986,987,2,"4901","ENST00000560550.1",0,"NRL"
"chr14",24092526,24097511,4986,"*","Promoter (<=1kb)",14,24080877,24095130,14254,2,"4901","ENST00000396997.1",0,"NRL"
"chr14",24113348,24117593,4246,"*","Promoter (<=1kb)",14,24078662,24114949,36288,2,"4901","ENST00000561028.6",0,"NRL"
"chr14",24134900,24140084,5185,"*","Promoter (<=1kb)",14,24139389,24140008,620,2,"51016","ENST00000559101.1",0,"EMC9"
"chr14",24140256,24144357,4102,"*","Promoter (<=1kb)",14,24143367,24144009,643,2,"102465801","ENST00000559042.1",0,"PSME2"
"chr14",24144612,24148677,4066,"*","Promoter (<=1kb)",14,24146685,24149487,2803,1,"55072","ENST00000559308.5",0,"RNF31"
"chr14",24159111,24165780,6670,"*","Promoter (<=1kb)",14,24161234,24166520,5287,1,"10379","ENST00000561415.2",0,"IRF9"
"chr14",24170751,24173801,3051,"*","Promoter (<=1kb)",14,24171853,24180257,8405,1,"9985","ENST00000620473.4",0,"REC8"
"chr14",24176028,24185619,9592,"*","Promoter (<=1kb)",14,24180220,24184675,4456,2,"79711","ENST00000561462.5",0,"IPO4"
"chr14",24193919,24197645,3727,"*","Promoter (<=1kb)",14,24189149,24195408,6260,2,"10548","ENST00000528669.5",0,"TM9SF1"
"chr14",24211840,24217319,5480,"*","Promoter (<=1kb)",14,24189157,24213473,24317,2,"10548","ENST00000530611.1",0,"TM9SF1"
"chr14",24230692,24235570,4879,"*","Promoter (<=1kb)",14,24213955,24232336,18382,2,"100528064","ENST00000605847.5",0,NA
"chr14",24240315,24244587,4273,"*","Promoter (<=1kb)",14,24238286,24242635,4350,2,"26277","ENST00000699682.1",0,"TINF2"
"chr14",24269934,24272930,2997,"*","Promoter (<=1kb)",14,24271191,24298861,27671,1,"161424","ENST00000669726.4",0,"NOP9"
"chr14",24295610,24301337,5728,"*","Promoter (<=1kb)",14,24290598,24299780,9183,2,"115817","ENST00000288111.12",0,"DHRS1"
"chr14",24365676,24370113,4438,"*","Promoter (<=1kb)",14,24366911,24379604,12694,1,"4776","ENST00000413692.6",0,"NFATC4"
"chr14",24397569,24400869,3301,"*","Promoter (<=1kb)",14,24399003,24419283,20281,1,"57523","ENST00000382554.4",0,"NYNRIN"
"chr14",24428117,24432556,4440,"*","Promoter (<=1kb)",14,24429286,24441834,12549,1,"23351","ENST00000251343.9",0,"KHNYN"
"chr14",24438258,24443566,5309,"*","Promoter (<=1kb)",14,24442951,24508700,65750,1,"101927045","ENST00000555109.2",0,NA
"chr14",24809725,24823051,13327,"*","Promoter (<=1kb)",14,24812492,24819477,6986,2,"29091","ENST00000548369.1",0,"STXBP6"
"chr14",24841315,24851338,10024,"*","Intron (ENST00000323944.10/29091, intron 4 of 5)",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",-9834,NA
"chr14",24871215,24882122,10908,"*","3' UTR",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",10043,NA
"chr14",24882426,24887233,4808,"*","Intron (ENST00000323944.10/29091, intron 2 of 5)",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",21254,NA
"chr14",24894963,24901563,6601,"*","Intron (ENST00000323944.10/29091, intron 2 of 5)",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",33791,NA
"chr14",24907912,24922707,14796,"*","Intron (ENST00000323944.10/29091, intron 2 of 5)",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",46740,NA
"chr14",24923966,24930748,6783,"*","Intron (ENST00000323944.10/29091, intron 2 of 5)",14,24861172,24865978,4807,1,"124903294","ENST00000658605.1",62794,NA
