"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","GENENAME"
"chr15",50077437,50078670,1234,"*","Intron (ENST00000284509.11/79895, intron 2 of 27)",15,50009272,50047387,38116,2,"79895","ENST00000558024.1",-30050,"ATP8B4"
"chr15",50133051,50141662,8612,"*","Intron (ENST00000558829.1/79895, intron 1 of 3)",15,49987512,50119457,131946,2,"79895","ENST00000560437.1",-13594,"ATP8B4"
"chr15",50143273,50146269,2997,"*","Intron (ENST00000558829.1/79895, intron 1 of 3)",15,49987512,50119457,131946,2,"79895","ENST00000560437.1",-23816,"ATP8B4"
"chr15",50351374,50356507,5134,"*","Promoter (<=1kb)",15,50354758,50357697,2940,1,"100129387","ENST00000619314.3",0,NA
"chr15",50423373,50425660,2288,"*","Promoter (<=1kb)",15,50424380,50449440,25061,1,"9101","ENST00000560297.5",0,"USP8"
"chr15",50683824,50684810,987,"*","Promoter (1-2kb)",15,50648802,50686717,37916,2,"128092252","ENST00000676296.1",1907,NA
"chr15",50685097,50688051,2955,"*","Promoter (<=1kb)",15,50648802,50686717,37916,2,"128092252","ENST00000676296.1",0,NA
"chr15",50763866,50766471,2606,"*","Promoter (<=1kb)",15,50702266,50765706,63441,2,"84888","ENST00000261854.10",0,"SPPL2A"
"chr15",50876534,50877997,1464,"*","Intron (ENST00000617693.4/ENST00000617693.4, intron 1 of 3)",15,50839879,50860931,21053,2,"124903490","ENST00000619889.1",-15603,NA
"chr15",50904476,50906487,2012,"*","Promoter (2-3kb)",15,50839876,50908599,68724,2,"124903490","ENST00000613161.4",2112,NA
"chr15",50906929,50910775,3847,"*","Promoter (<=1kb)",15,50839876,50908599,68724,2,"124903490","ENST00000613161.4",0,NA
"chr15",51092621,51094514,1894,"*","Promoter (<=1kb)",15,51056677,51094501,37825,2,"388121","ENST00000649177.1",0,"TNFAIP8L3"
"chr15",51131570,51133876,2307,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51056598,51105276,48679,2,"388121","ENST00000327536.5",-26294,"TNFAIP8L3"
"chr15",51153125,51153699,575,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51056598,51105276,48679,2,"388121","ENST00000327536.5",-47849,"TNFAIP8L3"
"chr15",51155366,51156641,1276,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51056598,51105276,48679,2,"388121","ENST00000327536.5",-50090,"TNFAIP8L3"
"chr15",51157845,51164688,6844,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51212259,51215224,2966,2,"1588","ENST00000559653.1",50536,"CYP19A1"
"chr15",51185561,51187658,2098,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51212259,51215224,2966,2,"1588","ENST00000559653.1",27566,"CYP19A1"
"chr15",51188519,51189814,1296,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51212259,51215224,2966,2,"1588","ENST00000559653.1",25410,"CYP19A1"
"chr15",51189966,51194034,4069,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51212259,51215224,2966,2,"1588","ENST00000559653.1",21190,"CYP19A1"
"chr15",51198556,51199249,694,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51212259,51215224,2966,2,"1588","ENST00000559653.1",15975,"CYP19A1"
"chr15",51265931,51268136,2206,"*","Intron (ENST00000805692.1/112268146, intron 2 of 3)",15,51277983,51281728,3746,1,"109729174","ENST00000805694.1",-9847,NA
"chr15",51280609,51284346,3738,"*","Promoter (2-3kb)",15,51277136,51278160,1025,2,"1588","ENST00000561066.1",-2449,"CYP19A1"
"chr15",51285984,51288686,2703,"*","Intron (ENST00000805692.1/112268146, intron 3 of 3)",15,51277136,51278160,1025,2,"1588","ENST00000561066.1",-7824,"CYP19A1"
"chr15",51296971,51300770,3800,"*","Intron (ENST00000805692.1/112268146, intron 3 of 3)",15,51314034,51314109,76,1,"102466250","ENST00000614683.1",-13264,"MIR7973-1"
"chr15",51300970,51301735,766,"*","Intron (ENST00000805692.1/112268146, intron 3 of 3)",15,51314034,51314109,76,1,"102466250","ENST00000614683.1",-12299,"MIR7973-1"
"chr15",51311677,51316297,4621,"*","Promoter (<=1kb)",15,51314032,51314107,76,2,"102465855","ENST00000635975.1",0,"MIR7973-2"
"chr15",51317469,51319942,2474,"*","Promoter (<=1kb)",15,51222483,51318492,96010,2,"1588","ENST00000559646.1",0,"CYP19A1"
"chr15",51328543,51330268,1726,"*","Intron (ENST00000396402.6/1588, intron 1 of 9)",15,51222264,51338575,116312,2,"1588","ENST00000557858.5",8307,"CYP19A1"
"chr15",51331000,51358117,27118,"*","Promoter (<=1kb)",15,51208057,51338596,130540,2,"1588","ENST00000396402.6",0,"CYP19A1"
"chr15",51358299,51365028,6730,"*","Promoter (<=1kb)",15,51360254,51384414,24161,1,"342035","ENST00000559317.5",0,"GLDN"
"chr15",51365508,51388164,22657,"*","Promoter (<=1kb)",15,51377258,51385552,8295,1,"342035","ENST00000464150.2",0,"GLDN"
"chr15",51388574,51390102,1529,"*","Intron (ENST00000335449.11/342035, intron 4 of 9)",15,51377352,51400211,22860,1,"342035","ENST00000558426.5",11222,"GLDN"
"chr15",51395378,51399792,4415,"*","Exon (ENST00000335449.11/342035, exon 6 of 10)",15,51377352,51400211,22860,1,"342035","ENST00000558426.5",18026,"GLDN"
"chr15",51400995,51404487,3493,"*","Exon (ENST00000335449.11/342035, exon 9 of 10)",15,51377352,51400211,22860,1,"342035","ENST00000558426.5",23643,"GLDN"
"chr15",51404642,51406669,2028,"*","3' UTR",15,51377352,51400211,22860,1,"342035","ENST00000558426.5",27290,"GLDN"
"chr15",51620186,51624635,4450,"*","Promoter (<=1kb)",15,51447711,51622833,175123,2,"23312","ENST00000251076.9",0,"DMXL2"
"chr15",51679371,51682300,2930,"*","Promoter (<=1kb)",15,51681492,51720071,38580,1,"29106","ENST00000542355.6",0,"SCG3"
"chr15",51724722,51740589,15868,"*","Promoter (<=1kb)",15,51723011,51737655,14645,2,"256586","ENST00000267838.7",0,"LYSMD2"
"chr15",51749056,51754421,5366,"*","Promoter (<=1kb)",15,51723069,51751585,28517,2,"256586","ENST00000454181.6",0,"LYSMD2"
"chr15",51754797,51755999,1203,"*","Intron (ENST00000539962.6/29767, intron 1 of 10)",15,51751667,51808881,57215,1,"29767","ENST00000435126.6",3130,"TMOD2"
"chr15",51756161,51763317,7157,"*","Exon (ENST00000558994.1/ENST00000558994.1, exon 2 of 2)",15,51751667,51808881,57215,1,"29767","ENST00000435126.6",4494,"TMOD2"
"chr15",51763482,51767403,3922,"*","5' UTR",15,51751667,51808881,57215,1,"29767","ENST00000435126.6",11815,"TMOD2"
"chr15",51768936,51777566,8631,"*","Exon (ENST00000539962.6/29767, exon 5 of 11)",15,51781049,51783136,2088,1,"29767","ENST00000561300.1",-3483,"TMOD2"
"chr15",51798193,51801670,3478,"*","Exon (ENST00000539962.6/29767, exon 9 of 11)",15,51782822,51810292,27471,1,"29767","ENST00000561407.1",15371,"TMOD2"
"chr15",51828459,51834194,5736,"*","Promoter (<=1kb)",15,51829628,51862983,33356,1,"29766","ENST00000558455.1",0,"TMOD3"
"chr15",51835904,51839150,3247,"*","Intron (ENST00000558455.1/29766, intron 2 of 2)",15,51829653,51915725,86073,1,"29766","ENST00000308580.12",6251,"TMOD3"
"chr15",51841497,51848197,6701,"*","Intron (ENST00000558455.1/29766, intron 2 of 2)",15,51829653,51915725,86073,1,"29766","ENST00000308580.12",11844,"TMOD3"
"chr15",51922342,51929843,7502,"*","Promoter (<=1kb)",15,51918958,51924349,5392,2,"100422556","ENST00000814649.1",0,NA
"chr15",51931849,51935420,3572,"*","Promoter (<=1kb)",15,51933977,51937054,3078,1,"112268148","ENST00000561136.1",0,NA
"chr15",51938254,51943289,5036,"*","Promoter (2-3kb)",15,51918963,51936238,17276,2,"100422556","ENST00000814645.1",-2016,NA
"chr15",51968890,51972392,3503,"*","Promoter (<=1kb)",15,51938025,51971778,33754,2,"123169","ENST00000299601.10",0,"LEO1"
"chr15",51981350,51982659,1310,"*","Intron (ENST00000560802.1/5597, intron 1 of 2)",15,51971822,52067359,95538,1,"5597","ENST00000691380.1",9528,"MAPK6"
"chr15",52008402,52009441,1040,"*","Intron (ENST00000560802.1/5597, intron 2 of 2)",15,52004208,52046208,42001,1,"5597","ENST00000560254.1",4194,"MAPK6"
"chr15",52010180,52012955,2776,"*","Exon (ENST00000561318.1/112543478, exon 2 of 2)",15,52004208,52046208,42001,1,"5597","ENST00000560254.1",5972,"MAPK6"
"chr15",52013112,52014167,1056,"*","Intron (ENST00000560802.1/5597, intron 2 of 2)",15,52010999,52019095,8097,2,"112543478","ENST00000561318.1",4928,NA
"chr15",52015957,52017015,1059,"*","Promoter (2-3kb)",15,52010999,52019095,8097,2,"112543478","ENST00000561318.1",2080,NA
"chr15",52017528,52028088,10561,"*","Promoter (<=1kb)",15,52010999,52019095,8097,2,"112543478","ENST00000561318.1",0,NA
"chr15",52028224,52033105,4882,"*","Intron (ENST00000560802.1/5597, intron 2 of 2)",15,52024581,52046053,21473,1,"5597","ENST00000560774.1",3643,"MAPK6"
"chr15",52033824,52049746,15923,"*","5' UTR",15,52024581,52046053,21473,1,"5597","ENST00000560774.1",9243,"MAPK6"
"chr15",52054983,52058162,3180,"*","Exon (ENST00000558607.1/112268150, exon 2 of 2)",15,52071851,52086575,14725,1,"124903494","ENST00000761676.1",-13689,NA
"chr15",52059237,52061032,1796,"*","Intron (ENST00000691380.1/5597, intron 6 of 7)",15,52071851,52086575,14725,1,"124903494","ENST00000761676.1",-10819,NA
"chr15",52062530,52064151,1622,"*","Exon (ENST00000691380.1/5597, exon 8 of 8)",15,52071851,52086575,14725,1,"124903494","ENST00000761676.1",-7700,NA
"chr15",52066786,52073888,7103,"*","Promoter (<=1kb)",15,52071851,52086575,14725,1,"124903494","ENST00000761676.1",0,NA
"chr15",52076258,52084268,8011,"*","Promoter (<=1kb)",15,52082302,52086574,4273,1,"124903494","ENST00000558343.1",0,NA
"chr15",52103141,52105184,2044,"*","Promoter (2-3kb)",15,52056675,52100523,43849,2,"112268150","ENST00000558607.1",-2618,NA
"chr15",52110108,52115925,5818,"*","Promoter (<=1kb)",15,52109263,52112775,3513,2,"10017","ENST00000260442.3",0,"BCL2L10"
"chr15",52116204,52118584,2381,"*","3' UTR",15,52109263,52112775,3513,2,"10017","ENST00000260442.3",-3429,"BCL2L10"
"chr15",52134132,52138771,4640,"*","Promoter (<=1kb)",15,52124539,52135847,11309,2,"10681","ENST00000559541.1",0,"GNB5"
"chr15",52138955,52142165,3211,"*","Promoter (<=1kb)",15,52122209,52139955,17747,2,"10681","ENST00000559348.5",0,"GNB5"
"chr15",52148097,52153320,5224,"*","3' UTR",15,52141206,52144461,3256,2,"10681","ENST00000558122.1",-3636,"GNB5"
"chr15",52153726,52160519,6794,"*","Exon (ENST00000261837.12/10681, exon 4 of 13)",15,52141206,52144461,3256,2,"10681","ENST00000558122.1",-9265,"GNB5"
"chr15",52160675,52167809,7135,"*","Exon (ENST00000384268.1/ENST00000384268.1, exon 1 of 1)",15,52120939,52179887,58949,2,"10681","ENST00000396335.8",12078,"GNB5"
"chr15",52170144,52181691,11548,"*","Promoter (<=1kb)",15,52179997,52205874,25878,1,"100129973","ENST00000560518.2",0,NA
"chr15",52251716,52259479,7764,"*","Promoter (<=1kb)",15,52251422,52256895,5474,2,"55930","ENST00000558242.1",0,"MYO5C"
"chr15",52260924,52263719,2796,"*","3' UTR",15,52251422,52256895,5474,2,"55930","ENST00000558242.1",-4029,"MYO5C"
"chr15",52273882,52283260,9379,"*","Promoter (<=1kb)",15,52277117,52277200,84,2,"100302202","ENST00000408125.3",0,"MIR1266"
"chr15",52286932,52291683,4752,"*","Intron (ENST00000261839.12/55930, intron 1 of 40)",15,52192659,52295656,102998,2,"55930","ENST00000560809.5",3973,"MYO5C"
"chr15",52292039,52296599,4561,"*","Promoter (<=1kb)",15,52192322,52295804,103483,2,"55930","ENST00000261839.12",0,"MYO5C"
"chr15",52304816,52307648,2833,"*","3' UTR",15,52307583,52315323,7741,2,"4644","ENST00000686659.1",7675,"MYO5A"
"chr15",52308147,52347625,39479,"*","Promoter (<=1kb)",15,52307296,52331750,24455,2,"4644","ENST00000692874.1",0,"MYO5A"
"chr15",52349034,52350904,1871,"*","Promoter (<=1kb)",15,52313126,52350529,37404,2,"4644","ENST00000686989.1",0,"MYO5A"
"chr15",52351284,52376577,25294,"*","Promoter (<=1kb)",15,52313213,52353658,40446,2,"4644","ENST00000399228.6",0,"MYO5A"
"chr15",52376838,52385029,8192,"*","Promoter (<=1kb)",15,52312665,52380944,68280,2,"4644","ENST00000689601.1",0,"MYO5A"
"chr15",52385654,52391366,5713,"*","3' UTR",15,52357499,52381668,24170,2,"4644","ENST00000688010.1",-3986,"MYO5A"
"chr15",52392382,52396297,3916,"*","Promoter (<=1kb)",15,52387750,52396385,8636,2,"4644","ENST00000469611.1",88,"MYO5A"
"chr15",52397246,52399442,2197,"*","Promoter (<=1kb)",15,52387750,52396385,8636,2,"4644","ENST00000469611.1",-861,"MYO5A"
"chr15",52403980,52407515,3536,"*","Promoter (<=1kb)",15,52382182,52405393,23212,2,"4644","ENST00000692708.1",0,"MYO5A"
"chr15",52408812,52415257,6446,"*","Promoter (<=1kb)",15,52393401,52410730,17330,2,"4644","ENST00000692201.1",0,"MYO5A"
"chr15",52416069,52418519,2451,"*","3' UTR",15,52393401,52410730,17330,2,"4644","ENST00000692201.1",-5339,"MYO5A"
"chr15",52419627,52421865,2239,"*","Intron (ENST00000754846.1/ENST00000754846.1, intron 1 of 2)",15,52416005,52425967,9963,2,"4644","ENST00000561810.1",4102,"MYO5A"
"chr15",52429310,52430762,1453,"*","Promoter (<=1kb)",15,52379625,52428569,48945,2,"4644","ENST00000687748.1",-741,"MYO5A"
"chr15",52430957,52453643,22687,"*","Promoter (<=1kb)",15,52410333,52433285,22953,2,"4644","ENST00000687968.1",0,"MYO5A"
"chr15",52457156,52458649,1494,"*","Intron (ENST00000754846.1/ENST00000754846.1, intron 2 of 2)",15,52410333,52433285,22953,2,"4644","ENST00000693471.1",-23871,"MYO5A"
"chr15",52461429,52467176,5748,"*","Intron (ENST00000754846.1/ENST00000754846.1, intron 2 of 2)",15,52410333,52433285,22953,2,"4644","ENST00000693471.1",-28144,"MYO5A"
"chr15",52467514,52472284,4771,"*","Intron (ENST00000754846.1/ENST00000754846.1, intron 2 of 2)",15,52410333,52433285,22953,2,"4644","ENST00000693471.1",-34229,"MYO5A"
"chr15",52480438,52488544,8107,"*","Intron (ENST00000754846.1/ENST00000754846.1, intron 2 of 2)",15,52313676,52528806,215131,2,"4644","ENST00000692556.1",40262,"MYO5A"
"chr15",52488679,52517689,29011,"*","Exon (ENST00000754846.1/ENST00000754846.1, exon 3 of 3)",15,52313676,52528806,215131,2,"4644","ENST00000692556.1",11117,"MYO5A"
"chr15",52517944,52533572,15629,"*","Promoter (<=1kb)",15,52307281,52529050,221770,2,"4644","ENST00000399231.8",0,"MYO5A"
"chr15",52551672,52569741,18070,"*","Promoter (<=1kb)",15,52547045,52569030,21986,2,"10776","ENST00000249822.9",0,"ARPP19"
"chr15",52640978,52643866,2889,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52581853,52652050,70198,2,"56204","ENST00000546305.6",8184,"FAM214A"
"chr15",52646071,52647336,1266,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52581853,52652050,70198,2,"56204","ENST00000546305.6",4714,"FAM214A"
"chr15",52648208,52653942,5735,"*","Promoter (<=1kb)",15,52581853,52652050,70198,2,"56204","ENST00000546305.6",0,"FAM214A"
"chr15",52654278,52662576,8299,"*","Promoter (2-3kb)",15,52581853,52652050,70198,2,"56204","ENST00000546305.6",-2228,"FAM214A"
"chr15",52662737,52665483,2747,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52581853,52652050,70198,2,"56204","ENST00000546305.6",-10687,"FAM214A"
"chr15",52668113,52669286,1174,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52611711,52678221,66511,2,"56204","ENST00000568863.1",8935,"FAM214A"
"chr15",52669708,52671134,1427,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52611711,52678221,66511,2,"56204","ENST00000568863.1",7087,"FAM214A"
"chr15",52671305,52674964,3660,"*","Intron (ENST00000261844.11/56204, intron 2 of 12)",15,52611711,52678221,66511,2,"56204","ENST00000568863.1",3257,"FAM214A"
"chr15",52675101,52676567,1467,"*","Promoter (1-2kb)",15,52611711,52678221,66511,2,"56204","ENST00000568863.1",1654,"FAM214A"
"chr15",52676722,52682583,5862,"*","Promoter (<=1kb)",15,52679474,52690077,10604,1,"105370821","ENST00000653440.1",0,NA
"chr15",52734326,52735945,1620,"*","Distal Intergenic",15,52611625,52709817,98193,2,"56204","ENST00000561490.5",-24509,"FAM214A"
"chr15",53576180,53577572,1393,"*","Intron (ENST00000360509.10/256764, intron 18 of 19)",15,53513741,53541103,27363,2,"256764","ENST00000567224.1",-35077,"WDR72"
"chr15",55195697,55198293,2597,"*","Promoter (<=1kb)",15,55180806,55196941,16136,2,"51187","ENST00000260443.9",0,"RSL24D1"
"chr15",55217397,55218343,947,"*","Intron (ENST00000396307.6/5873, intron 5 of 5)",15,55203680,55226523,22844,2,"5873","ENST00000697644.1",8180,"RAB27A"
"chr15",55288972,55291012,2041,"*","Promoter (<=1kb)",15,55202966,55289813,86848,2,"5873","ENST00000336787.6",0,"RAB27A"
"chr15",55317278,55320272,2995,"*","Promoter (<=1kb)",15,55289888,55319110,29223,2,"101928527","ENST00000561545.1",0,"PIGBOS1"
"chr15",55403645,55406481,2837,"*","Promoter (1-2kb)",15,55359018,55408052,49035,2,"9236","ENST00000569205.5",1571,"CCPG1"
"chr15",55406950,55409619,2670,"*","Promoter (<=1kb)",15,55408495,55418798,10304,1,"145788","ENST00000569691.2",0,"C15orf65"
"chr15",55741441,55744083,2643,"*","Promoter (<=1kb)",15,55611544,55743152,131609,2,"283659","ENST00000389286.9",0,"PRTG"
"chr15",55826330,55828287,1958,"*","3' UTR",15,55611544,55743152,131609,2,"283659","ENST00000389286.9",-83178,"PRTG"
"chr15",55992375,55995003,2629,"*","Promoter (<=1kb)",15,55826922,55993612,166691,2,"4734","ENST00000435532.8",0,"NEDD4"
"chr15",56049213,56050290,1078,"*","Distal Intergenic",15,55826997,55993660,166664,2,"4734","ENST00000648451.1",-55553,"NEDD4"
"chr15",56241393,56246805,5413,"*","Promoter (<=1kb)",15,56243971,56430136,186166,1,"374618","ENST00000560827.6",0,"TEX9"
"chr15",56364681,56367464,2784,"*","Promoter (<=1kb)",15,56365426,56430154,64729,1,"374618","ENST00000696102.1",0,"TEX9"
"chr15",56464515,56465450,936,"*","Promoter (<=1kb)",15,56428724,56465137,36414,2,"55329","ENST00000260453.4",0,"MNS1"
"chr15",56490472,56492163,1692,"*","Exon (ENST00000718650.1/105370832, exon 4 of 4)",15,56492148,56500518,8371,2,"105370832","ENST00000718653.1",8355,NA
"chr15",56496115,56497196,1082,"*","Exon (ENST00000718650.1/105370832, exon 2 of 4)",15,56492148,56500518,8371,2,"105370832","ENST00000718653.1",3322,NA
"chr15",56530939,56537425,6487,"*","Promoter (<=1kb)",15,56492148,56536519,44372,2,"105370832","ENST00000718648.1",0,NA
"chr15",56723672,56725313,1642,"*","5' UTR",15,56697763,56733494,35732,2,"54816","ENST00000558320.5",8181,"ZNF280D"
"chr15",56727376,56729904,2529,"*","5' UTR",15,56697763,56733494,35732,2,"54816","ENST00000558320.5",3590,"ZNF280D"
"chr15",56730416,56734517,4102,"*","Promoter (<=1kb)",15,56630176,56733509,103334,2,"54816","ENST00000267807.12",0,"ZNF280D"
"chr15",56734687,56737147,2461,"*","Promoter (<=1kb)",15,56630181,56734086,103906,2,"54816","ENST00000559237.5",-601,"ZNF280D"
"chr15",56802113,56807767,5655,"*","5' UTR",15,56630181,56734086,103906,2,"54816","ENST00000559237.5",-68027,"ZNF280D"
"chr15",56812438,56824864,12427,"*","Intron (ENST00000559000.6/54816, intron 5 of 23)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",-62170,NA
"chr15",56828094,56829924,1831,"*","Intron (ENST00000559000.6/54816, intron 4 of 23)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",-57110,NA
"chr15",56830261,56837447,7187,"*","Intron (ENST00000559000.6/54816, intron 4 of 23)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",-49587,NA
"chr15",56868889,56873386,4498,"*","Intron (ENST00000559000.6/54816, intron 3 of 23)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",-13648,NA
"chr15",56883507,56885463,1957,"*","Promoter (1-2kb)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",-1571,NA
"chr15",56885613,56889937,4325,"*","Promoter (<=1kb)",15,56887034,56888227,1194,1,"105370833","ENST00000621974.2",0,NA
"chr15",56890196,56892259,2064,"*","Intron (ENST00000559000.6/54816, intron 2 of 23)",15,56887083,56888219,1137,1,"105370833","ENST00000832688.1",3113,NA
"chr15",56910592,56910996,405,"*","Intron (ENST00000559000.6/54816, intron 2 of 23)",15,56859668,56917648,57981,2,"145783","ENST00000559920.5",6652,"ZNF280D"
"chr15",56914294,56922690,8397,"*","Promoter (<=1kb)",15,56795460,56918385,122926,2,"145783","ENST00000648603.1",0,"ZNF280D"
"chr15",56922978,56935819,12842,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",3461,"TCF12"
"chr15",56936455,56945236,8782,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",16938,"TCF12"
"chr15",56945785,56950583,4799,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",26268,"TCF12"
"chr15",56952561,56952836,276,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",33044,"TCF12"
"chr15",56958021,56959546,1526,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",38504,"TCF12"
"chr15",56960028,56960702,675,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",40511,"TCF12"
"chr15",56962096,56962903,808,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",42579,"TCF12"
"chr15",56963462,56964533,1072,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",43945,"TCF12"
"chr15",56964704,56965369,666,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",45187,"TCF12"
"chr15",56966406,56970415,4010,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",46889,"TCF12"
"chr15",56970636,56973409,2774,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",51119,"TCF12"
"chr15",56976611,56978581,1971,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",57094,"TCF12"
"chr15",56978749,56991466,12718,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,56919517,57166428,246912,1,"6938","ENST00000561152.1",59232,"TCF12"
"chr15",56995027,56996459,1433,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-67289,"TCF12"
"chr15",56996597,56997709,1113,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-66039,"TCF12"
"chr15",56999232,57004749,5518,"*","Exon (ENST00000558908.5/6938, exon 4 of 6)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-58999,"TCF12"
"chr15",57005392,57006447,1056,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-57301,"TCF12"
"chr15",57006671,57007353,683,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-56395,"TCF12"
"chr15",57008068,57010147,2080,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-53601,"TCF12"
"chr15",57010688,57012151,1464,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-51597,"TCF12"
"chr15",57012311,57014755,2445,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-48993,"TCF12"
"chr15",57014960,57022373,7414,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-41375,"TCF12"
"chr15",57023042,57028248,5207,"*","Intron (ENST00000438423.6/6938, intron 3 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",-35500,"TCF12"
"chr15",57028699,57066394,37696,"*","Promoter (<=1kb)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",0,"TCF12"
"chr15",57066651,57083056,16406,"*","Promoter (2-3kb)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",2903,"TCF12"
"chr15",57083614,57084700,1087,"*","Intron (ENST00000438423.6/6938, intron 4 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",19866,"TCF12"
"chr15",57084923,57086187,1265,"*","Intron (ENST00000438423.6/6938, intron 4 of 20)",15,57063748,57092023,28276,1,"6938","ENST00000569880.1",21175,"TCF12"
"chr15",57086492,57087380,889,"*","Intron (ENST00000438423.6/6938, intron 4 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-21878,"TCF12"
"chr15",57088998,57091024,2027,"*","Intron (ENST00000438423.6/6938, intron 4 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-18234,"TCF12"
"chr15",57091345,57091978,634,"*","3' UTR",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-17280,"TCF12"
"chr15",57092686,57095702,3017,"*","Intron (ENST00000438423.6/6938, intron 5 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-13556,"TCF12"
"chr15",57096786,57099346,2561,"*","Intron (ENST00000438423.6/6938, intron 5 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-9912,"TCF12"
"chr15",57101279,57101853,575,"*","Intron (ENST00000438423.6/6938, intron 5 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-7405,"TCF12"
"chr15",57102742,57103365,624,"*","Intron (ENST00000438423.6/6938, intron 5 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-5893,"TCF12"
"chr15",57104351,57105645,1295,"*","Intron (ENST00000438423.6/6938, intron 5 of 20)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",-3613,"TCF12"
"chr15",57110391,57115284,4894,"*","Promoter (1-2kb)",15,57109258,57243553,134296,1,"6938","ENST00000561346.5",1133,"TCF12"
"chr15",57115484,57120555,5072,"*","Promoter (<=1kb)",15,57118350,57192293,73944,1,"6938","ENST00000559216.5",0,"TCF12"
"chr15",57120753,57123239,2487,"*","Promoter (2-3kb)",15,57118350,57192293,73944,1,"6938","ENST00000559216.5",2403,"TCF12"
